signal_strength,noise_levels,PRN_number,CA_code,Doppler_frequency
38.52531347588898,2.3308081654134627,6,402,-4.20885127958493
45.62179955255566,1.5539807345423668,11,47,1.7519573175880403
45.01967549307695,2.2759446959631497,2,738,-6.8169746237028
69.29532053816986,2.6856649841254545,6,285,-5.031844606186162
59.49420806925761,2.3854427196520582,11,179,-3.7717295838240235
50.87551241385191,1.477590873080365,4,963,1.4802054592325298
37.74564481169832,1.400047768363081,8,42,-8.765934040370237
58.44362976401547,0.6659693257169654,5,457,-5.875513560590251
39.997846526104354,2.245006037520213,28,403,-2.366481319853725
34.55228903222388,1.3724805123515535,20,397,1.489606012257868
61.88029792352302,2.0211971824040567,3,210,3.7610989677594246
53.1694261192485,2.1153940933321635,16,494,11.277123958029758
59.208588237808186,1.345112796469854,30,694,9.000053660615464
53.187276529430214,2.4716963680775788,17,285,5.0892661260512995
58.568306119026914,1.4820166670615387,24,361,8.38517406581768
43.48974406699853,1.7029220195104953,24,250,3.900469222201886
39.657571582155356,1.4088621457875443,20,275,11.652432557598502
56.81594518281627,2.024519822895003,30,592,-2.3027919332012297
41.965903358261585,1.6676781638450642,27,829,12.377245106269662
43.10450222249799,3.135029396227401,8,385,-6.727176409215929
45.44467496482657,1.6782029700040566,23,631,5.079145032243861
50.174791590250564,2.093186910975246,19,941,3.550590477700233
46.46006088746516,1.859842620689662,22,645,5.8731493447762775
36.25048706581981,2.443329300964982,6,462,2.0978517341607628
43.5638159716711,2.0019545103592016,6,431,3.331185089210338
27.765968477755735,1.2691143383198447,30,750,-0.3228236307485626
56.25231451027187,2.0994379662646137,29,204,0.47502705674302004
33.979423443932525,2.2199874594247717,23,668,-2.450270724891619
38.956166605715495,1.360432347067374,2,748,-4.481501646118037
50.52165079260974,1.4786031270758833,30,956,-0.8612377309157877
42.60437003608687,1.6721964463601977,5,904,-3.432972191926903
65.43014595406736,2.128577104250342,24,694,0.20581167194587566
37.07143090276551,1.8215953637259776,19,665,7.385162969535467
52.670508693491826,0.8738765707709841,23,12,-2.596852348881969
49.607171817725046,1.6198622475961608,5,795,4.144300110325273
38.31906502258803,2.5675779660064446,15,100,-0.7897931684541392
55.232766605317536,2.3163405551332614,13,960,1.6972505257089576
48.28453668777752,2.3269315929897303,12,656,-3.9815340059412314
57.717905512136674,1.971965750991522,8,205,-1.203454875989961
58.235041539637315,3.0864979598894777,31,719,4.615838104070918
71.6323594928069,1.9656346115304548,13,711,-10.605246571770374
63.36527949436392,1.8843403499274898,24,275,5.7973179185295685
46.30818162057557,1.7638269094531067,15,372,0.14943915849081468
47.60620822424074,1.800656074714188,19,509,2.933442478902423
60.99659595887113,2.3911403047988924,30,617,9.092589358319845
56.55263730722598,0.9579999703771278,31,16,2.010907364402893
56.40131526097592,1.4073909263269597,15,943,3.7776742022039898
33.830439556891655,2.7003888227400905,28,981,4.142741432777583
49.75673875601064,1.6121182322347543,28,850,11.041296459133623
42.61969090794311,1.4362091929256775,10,969,2.4183692869485935
52.79924599043238,1.91637579388656,31,861,4.003373281634353
49.01849610357042,1.6258507194610017,8,911,-6.465045202708783
59.10178908092592,2.1464353646294776,13,162,-0.822241725842504
53.17218215191302,1.401834082564355,14,310,-1.5935902133810587
57.86327962108976,2.749550590345664,25,96,4.613675614501842
45.33580903264057,1.344534896607665,31,652,2.5707034958601147
40.555537440817496,1.9580267074775355,18,310,5.5580139135204485
45.899503067974514,2.027910408061244,4,10,-15.03703912813701
49.82979586138559,2.1231959881819815,15,109,-3.598525675507131
53.791517355550816,1.9696967189569625,31,289,-0.8650580647813118
72.59308950690851,1.9971103253051603,15,752,3.389710482831525
49.577428483393575,1.9649988171250183,25,105,-0.895351372651848
40.44054999507223,2.652841758984806,17,342,1.8956346802408788
46.540182243006136,1.9373006221940965,18,616,-3.5266895484086005
45.36404025353906,2.4817766024840293,32,651,-5.008118089604896
54.81481473773462,1.6338675859345346,1,226,-4.958757753238892
34.592029855553754,1.9987906043619417,5,394,-5.422533960615011
50.632619942003316,1.9349148069531168,26,541,2.470716015043073
51.56506537965375,2.5002355098312057,6,131,3.695498997770041
52.32181036200276,1.706699056340689,7,891,3.8214690568613605
44.026839310346375,1.6541387317380805,20,654,-7.415334339529878
47.62078270263993,1.9219597928220653,11,251,3.0390601477843426
35.75939091017469,1.9893983065327137,5,235,-0.41742984421621876
45.066801166378056,0.9488247122597278,30,780,8.789608514473787
44.57138523983282,1.5707596055378659,30,847,-2.0936769937640816
54.16050046261425,2.5550860164256335,12,110,-5.687443041925755
38.438175681780876,1.8727131128764822,30,986,-0.7622075252595235
57.81198101709993,1.8791871340127864,18,1,-2.9317326341712175
64.94484544491368,2.285122707422627,13,985,0.1954199996156491
29.300149749864673,2.2702676460070634,24,748,-6.958504061148401
54.26258730778101,2.8696377159393265,1,456,-4.732375476375175
56.76908035030245,2.3156219013682393,25,19,1.430490547352602
43.625629744477706,1.7798577006992276,29,692,-4.795312828114624
46.02728185671202,2.0275182958378197,29,898,-6.319869761618869
48.671194224130446,2.3870521644319616,10,704,5.140182860073522
47.02209120598272,2.4808344471344066,11,5,2.400121050846958
46.90987030952878,1.5486880710569286,24,807,-8.519539162260651
33.23996193670023,2.334891626493908,22,678,-12.811539293114798
61.5233156478312,2.883565791182581,25,634,-0.018044086294235533
60.79618592036821,1.9132895687877185,3,381,3.055587237242884
41.86635740795797,2.0056551311810846,29,339,5.858269239649207
35.33575672197486,1.5372687436776384,13,230,1.3766767302299199
55.21064876452758,1.4690629919997293,21,185,-7.629617419454895
44.242120301869335,2.0057672380415847,2,266,-2.7281392831773896
51.4195316332078,2.39404618367838,6,722,-6.349464363547998
46.806715828549045,1.8506285633406114,12,105,6.272932225841281
56.91538751070186,2.55282558820413,29,103,3.433027058766745
56.94749143656006,2.453901305313149,18,853,-5.573942746185415
42.74402621536416,1.8169264923739636,32,782,-6.723582944489953
36.166360446049445,2.365046910447683,27,560,0.35359948623171467
34.170616026649185,1.935329565274042,20,283,3.9741195604825013
56.10379379107205,2.046474968021579,12,826,10.378860527225275
38.111407422159715,2.5369292656315667,19,708,-3.040277072079359
44.93183645701313,3.2193419982679874,24,274,-4.471608475198364
44.03685961549492,1.3018923167994547,19,801,-5.10750256102399
49.47432703730454,1.8348343903136028,6,783,0.5652136399489318
30.63720194153493,2.5801300355332355,16,972,3.6166538113104645
51.887785967938285,1.8778794515665223,9,360,-3.6399897642545453
55.23891023834206,1.7853188184579039,29,170,1.3484196861660258
50.88422087044661,2.8338445896240194,6,411,-9.82416253142335
46.89113828301528,1.9695817637813327,5,569,-3.1179227764404045
50.97400166268783,2.393649034982242,3,852,2.502237723034266
53.9904634564013,1.8453320496907455,19,4,-6.001686042008223
22.274072435733498,1.2206811854601318,30,659,1.5569670290254791
69.55912308250694,1.744449325498081,23,47,-0.376957894997466
53.90093322687927,2.3418830181836134,5,33,-11.804759921002875
43.4759141761298,2.09649113546685,21,370,3.3342197559202145
46.09046624812399,1.601069450450082,3,441,1.2221293915739455
54.93741777349189,3.0319358011028656,14,787,-2.582395325069977
48.83896060965633,2.058947692249163,20,1013,-5.547355576070886
29.693155322185056,1.5023199922474337,3,451,1.435469869415834
70.6449286135932,2.6497562058681554,13,313,3.799511191346089
48.894593427675275,2.458301436048135,18,992,-8.385794157888334
60.201727117158,1.7200328533148208,16,1021,3.8934382403703474
43.079501522156086,2.3270872142273866,26,69,-7.203666842313509
65.36377054245798,2.395273566801405,31,325,-3.1302756912017187
52.8634368889228,2.23117065733897,2,775,3.2432022630628636
56.08843834475451,2.064927194836396,32,500,3.251352782911112
39.547466338530455,1.1159610097588333,10,455,2.579277064091416
62.11145289682701,1.8383096966878971,12,130,-8.068741396787951
56.89818164534788,1.9735427336767724,7,590,-1.2841524593608407
63.01846229564998,1.70831858216053,20,515,-3.9326965463174868
43.71912440358421,1.8218770247573266,15,438,-5.958482326450783
45.18972881539212,2.3507535644699598,19,849,-0.10629587586313166
73.03916697683943,1.7506485602136936,6,592,1.9047335960934038
39.39984177278453,1.1519140014648501,29,15,2.6498378743605357
48.64050299321679,1.6870857592860193,29,115,4.240384756094497
61.36891362602695,1.7322081450476636,29,264,-5.413392098187371
50.977249677148556,1.9190543285367792,1,460,1.2311465264290065
55.82953679753294,1.3866198516068566,16,595,-3.395079676992825
46.005509707371246,1.8446809433458768,3,420,7.334931569828048
53.700558878475185,1.5615697960701271,13,632,-5.193704738771926
36.93473148264683,2.3897735893646708,6,132,1.0755177343291749
66.58130679618188,1.9032305838710297,4,897,0.5533066561043918
48.818359548714305,2.2737842724366644,4,174,1.4224382069172203
43.1982179600315,2.1384059627224445,11,693,7.052443840754835
56.66383082031914,1.3577146691408046,28,148,-7.271133788230657
45.39280212611447,1.978820234560807,30,744,5.799944496966303
36.65741528597246,2.8349421729823074,4,758,2.4028400544828656
36.53282494202445,1.194574790314838,32,723,3.2193907492733755
56.937731526901324,2.4739233771875533,30,369,10.707713487012565
48.40426561853733,2.049323181643971,5,267,-0.3760531913823573
48.662984403315605,1.2446679125776483,2,238,0.15450270413704922
60.77743805976263,2.286708095199874,26,46,-1.7030362839635929
38.73174191243257,2.5017271990057885,29,226,4.957980997293157
42.69322247135175,1.9695045842957963,8,600,-11.840767116286653
46.15120190818725,2.1535825673284643,1,25,7.478778933449858
50.94351589317074,2.911196255647601,10,983,4.965806739789562
49.57828548709421,1.6972911259919221,12,590,-4.499312510370117
47.13112807610092,2.914007670760008,12,480,-0.7600121378805763
49.38373597904353,2.8208941543180197,18,512,-2.284157647159917
48.92694723708826,1.3373533600343928,20,524,3.99312433862904
42.80395611448207,2.061770494710705,12,134,-3.5083242666074783
41.870070114459224,2.033466164226465,23,310,3.038148689440141
52.745163577239396,2.6467052125742647,25,883,-6.705802943216873
41.09084917004472,2.584539483282135,5,547,-0.9900086472285109
38.42644740809146,2.7550797098779833,12,121,6.702422520002749
46.87707748874307,1.1903383311332347,20,844,-0.7970106778226728
48.42332983836184,2.6885778568439065,15,930,-1.854948405383958
72.56723497298209,2.283958250833454,5,391,8.881478630547036
42.952997241437664,1.0806635371785636,24,409,4.785019763885293
59.43260724969495,2.656541295021721,15,65,-4.817969794728158
57.47188334204632,1.4464539120641322,6,518,-10.371149128623333
38.11055044796264,2.386479430799541,19,432,-0.5933508686315361
57.732529774026,1.7069590575061668,31,867,-3.4962888342738996
38.16119359806682,1.8970801846677507,3,32,1.3935171278694614
23.408277620032592,2.2218019982595743,32,348,-2.750737357974584
56.06319524359381,1.8951508040090526,2,783,-6.964854578467684
32.44109416562281,1.273913628877108,6,649,2.712710524237416
54.509344618059146,2.152901424972792,16,255,-2.093002856377197
43.15989102262783,1.423740010168995,11,660,-4.238167422766479
66.59550796189872,2.2721777799501686,7,757,-1.4769441576362239
60.685093993160095,1.3738650912054502,19,344,8.642583075604666
45.46614196148612,2.0696667711806462,12,1000,0.9738399675457275
43.12162388971318,2.1821039497600982,26,887,-2.229209461107647
37.8592259690588,3.0068586731841167,1,773,0.8930622145006684
45.59077367707408,1.031201295290361,14,665,1.9614010509255424
47.19644504815491,2.1580801001982386,32,397,-0.1492399271714116
46.35306455608315,1.3698318901374749,20,842,0.9651169435060412
51.56703855272364,2.2393064552801687,16,78,-2.8077643798768044
55.78521497728878,1.9438761176323855,11,148,-15.568157536913729
53.49654456993174,2.3845904520360204,10,748,-2.355430071212203
42.35856076093557,2.708092843162933,8,38,0.8404318099469833
35.62208526198422,1.831268000936561,30,344,-1.9131138308733278
63.64531848102472,1.9933149297447046,9,142,2.8579506222996924
43.105508154500626,2.452071142164275,28,147,-0.8583681806734133
43.47706400064981,1.7354294287084884,4,576,6.101805520510352
44.78810687698889,2.2015821500393793,29,493,8.504281567497125
31.569304498433514,2.419429470390809,28,206,1.5215840670413017
45.22025995959513,1.4619060752910187,20,370,-2.1616491093995864
45.203441859920524,1.2375137278927997,22,315,15.29030371861996
56.203582983435126,2.0878564567256177,24,911,-4.356824412830072
56.98457149107336,2.4383631296172457,10,939,8.253806949966613
50.037708890862696,1.2475165668543018,12,16,1.107377632963495
59.31848374114304,2.2455469046603516,20,386,2.799276181291877
53.39964983801262,1.8173036467171058,4,439,-3.982490992251692
49.84317888397445,1.9141982284561692,14,206,7.815177178214641
51.60928168298223,2.515829527910654,5,48,2.223781475200918
48.093465064186006,2.0702522667660466,18,436,-4.2055864593088526
46.0515048596655,1.572457618557061,9,548,0.7982608411604057
47.322664631060334,1.9938725123358294,27,697,0.8211920180427489
38.71988668529993,1.8831888839869075,30,194,-2.1904682195736904
52.80441705316296,1.8594251606537868,23,911,2.24566869166887
40.06876389070419,2.589667636958095,5,136,-0.6578053627786156
58.416312640736365,1.67265605974049,5,525,4.312059047564151
47.50541419839051,1.6034438085555986,5,287,0.023212987732075696
50.494949816500906,2.1252267734499535,18,501,1.159608796657353
54.93836776280956,2.319456293008919,32,288,6.9012210324489125
56.43314465062928,1.9330812790792729,24,510,1.9268577732989147
34.293765913665474,1.3842241851196664,26,17,-0.8381422898990015
47.930963238360285,2.0543732145008113,22,198,-0.4373096409807012
58.801789120807825,3.2121274330604646,29,492,-2.3640185336356927
33.01894180567746,2.2831566471599665,26,426,-7.996006229733404
53.87280475395063,1.168890028104208,28,390,-1.6776833025498663
27.444357705978106,1.5241772493330432,6,793,-0.27078643071047537
39.77493156364396,2.0467503461465975,10,801,0.27469705513680776
50.38630551840188,2.2709135213632456,13,652,2.2323243153257715
33.43284897678046,1.652163221644378,23,53,-7.017088566551691
40.1448926231585,3.0820864646873565,26,893,-2.378226132951036
35.281649925364135,2.2689262665184367,12,166,-2.8711676214319706
66.4813493220756,2.166321933071925,1,360,-0.3522448963153049
51.64227755487334,2.6284734231388,27,498,1.5104851079381967
55.67290277852669,2.122809465579988,8,861,2.863084992763674
47.77324899484846,1.0172694989117046,12,931,-7.542051265623328
46.46568251242801,1.8028886430026276,21,158,5.24966038509013
33.83525811348967,1.6803566608737235,1,886,4.100382654403831
47.08162637252137,1.8313467813019992,27,200,0.21609929823365454
42.38507788188377,2.0570143144877773,20,61,-5.795519233662459
58.579239242923364,2.3462535268466524,21,480,8.314074307550221
61.411018666575735,1.6131183267855809,6,420,-1.660442435088605
64.66578715574178,1.617387120393321,4,429,-0.86978298225514
58.52551939461232,1.9611801291734006,6,71,-0.5158007404979745
44.01346063077014,2.287835156122127,13,643,7.040938423381657
38.84103014039606,2.275516995758236,3,525,0.5339200603266053
57.66663181645086,2.300146693039082,7,765,9.20760799062174
53.56292817472289,2.5547791316391253,21,916,3.3592181691084693
32.314615493229695,1.8195073722521682,22,885,-7.484299034675411
53.55481792743769,2.56006431512867,29,993,5.005049094562252
58.14519822487866,2.1672721232709473,21,870,-7.909576434564768
50.5892558918163,2.0789481440004605,14,105,6.165630298468525
48.149463289906585,2.9007222343722514,25,340,-12.146461068628147
41.923515123836445,1.8406275732795097,13,841,7.718053890027212
35.53465300436612,1.6168671829058967,14,952,-16.605342055323376
58.002979493400275,2.7325754433840883,5,17,7.053729624308173
46.908855552282915,1.9775703829818385,30,614,-4.189336867395806
47.66533338456307,2.5526493095834883,1,99,-3.161530199282916
67.32721186919133,2.1992387660025456,23,594,9.24724781984828
56.8450110685919,1.1237905376817126,31,58,-2.1790093509410307
53.70825001281102,2.1405114809287755,5,126,-0.042867240747596874
51.42061805187236,2.312304605880327,8,622,-14.406456818633654
65.19994860765773,1.9637268637047764,25,867,8.441209995609002
67.19589307416194,2.3116755236670357,3,234,-6.536955888325096
59.295051114795285,2.5960876934742325,18,585,8.078758953872077
55.822245913979245,2.7357661107133877,2,166,-1.829565850196198
29.053969287938553,2.395985522230063,4,736,-0.5459388114231077
51.237219142335064,1.5776214494352414,1,308,1.8213537292798359
48.69893045806296,2.0620722192732437,21,324,4.612338391343825
50.939532293855684,1.6430481446443999,9,818,5.320817693060006
59.43046087322518,1.7697886043937967,15,409,6.0309508382407735
22.603228328104436,1.7621591722814478,7,458,4.040717652380172
44.30687946529815,1.9733005208277026,23,734,3.816238095375706
52.69904354940761,2.110939786504382,6,263,-7.667611168010044
45.331544539472375,3.04194665718392,5,60,-10.33617024268395
35.830938868737405,2.123757507704824,20,1006,0.2907088560047518
58.68963486896796,2.89137302248919,31,420,5.356235263317518
52.76871905846128,1.993255481034822,20,782,-6.16057178514181
40.28895429555516,2.3839857499771617,8,274,-2.037420277322835
53.14817204515824,1.822254148202724,16,927,8.817789045998126
58.21585712049796,2.0181060145442826,30,211,1.807953376693431
50.05292646299361,1.641678293055263,27,594,-2.039322163241061
58.00564803430997,2.346371249163231,26,921,-2.268469326065531
50.78260175161661,1.6104330054367435,2,684,4.8684396188557795
46.04771017345646,1.8512893693228976,16,789,1.7620000880020168
38.40579483600087,2.1101680423204163,22,592,2.118880323973495
49.14069233028387,2.217492084632281,12,613,7.358102217331992
51.94292938045772,2.2624517669707105,31,979,5.492028500427509
58.75832761587331,1.7631047689268178,15,262,0.3799398372560036
48.84892531512773,1.3203399376373215,19,86,-5.150241057552386
54.57415606220991,0.8700121626638906,14,768,-5.381094583527114
40.353879862662716,1.5532594529960653,2,498,-3.634950139717525
42.17370844172475,1.6716423483762675,9,438,0.19497407535625505
48.896107009731125,1.6535048206329261,19,480,-5.159827504121327
39.45371536014986,1.5791731395738509,1,722,-1.5076382556901797
58.20247837324681,2.230310183803683,28,643,1.4457078794915723
54.63130329318607,1.8625489203602485,13,381,3.9860142613641907
52.790957643924536,1.9314234568748665,22,170,5.90142342665323
53.389041252159444,1.6068578138436072,9,951,6.701494644301964
70.21043561484797,2.8158896845457217,5,282,1.4850338052902436
45.311358120332045,1.8619871294005892,17,276,-6.16691916996479
27.985587144994422,0.8244235911983422,27,206,-0.20280136901536117
51.99300196896465,1.6113832200181557,7,221,-8.384286962067149
49.49396459038334,1.3358108096590784,26,722,-2.2694439602734455
44.824809574895966,1.2994014003330614,13,1010,5.046312542448704
40.2117014064123,2.2313464381830865,14,726,4.7450876609862185
45.60810478197852,3.1908432029980025,25,838,3.0391473782206457
51.81338429217821,1.395507088643873,26,401,-0.41002391252367865
44.971832993574616,1.7905662774374616,24,698,-5.211700004615567
74.12453679543748,1.6073392906231618,32,968,-7.584333726718512
40.39495618366852,0.9177242887531154,31,82,-4.387616104612867
42.06882637292328,2.5722905950511965,10,228,-13.484219156874275
27.113799599854715,1.5247491018686792,8,304,-5.15468158261074
52.51484415021537,2.3820616074622727,5,731,-1.0298164062334958
